Date,AAOI,ACHR,AEVA,AG,ALBT,AMBA,AMD,AMZN,AREC,ARQQ,ASML,ASNS,ASTS,AVAV,BABA,BBAI,BE,BEP,BIDU,BTDR,BYND,CACI,CHTR,CIFR,CLSK,CRML,CVX,DJT,DPRO,ELVA,EVGO,EVLV,FIX,GE,GGLL,GOOGL,GPUS,HIMX,HOOD,HPS,HUT,HYMC,INTC,IREN,JMIA,JOBY,LEGN,LLY,LMT,LSCC,LUNR,MARA,MBLY,MRVL,MSTR,MU,NDRA,NET,NFLX,NIU,NOC,NVDA,NVO,OKLO,ONDS,OPEN,OSCR,OSS,PATH,PLG,PLTR,POET,PRME,QQQ,QS,RCAT,RGTI,RKLB,ROIV,RTX,SCHL,SE,SIDU,SKYT,SMR,SNPS,SOFI,SPCE,SPGI,SPIR,SQQQ,SYM,TBLT,TDOC,TSLA,TSM,U,UUUU,V,VNM,ZETA
2024/12/13,36.43000031,8.390000343,4.340000153,6.017916203,4.599999905,72.52999878,126.9100037,227.4600067,1.190000057,23.70000076,711.7785034,11.5,23.47999954,156.5,86.36035156,2.519999981,25.59000015,23.03795624,90.81999969,20.92000008,3.839999914,409.9100037,379.7799988,6.130000114,12.02000046,6.349999905,147.0530853,36.59000015,4.360000134,2.579999924,6.090000153,3.75,460.6984863,164.8008728,44.01381683,189.079483,6.869999886,8.253315926,40.20000076,13.81938267,27.32999992,2.230000019,20.34000015,13.10999966,4.349999905,7.78000021,35.11999893,783.2776489,480.4863586,63.45000076,11.68500042,22.72999954,17.51000023,120.3068161,408.6700134,102.032608,4.269999981,113.5999985,91.88700104,1.840000033,471.8072815,134.2132874,104.0810852,18.53000069,1.399999976,1.919999957,13.65999985,2.690000057,14.01000023,1.370000005,76.06999969,4.25,2.880000114,527.0031738,4.889999866,8.229999542,7.159999847,24.42000008,11.84000015,115.5948639,24.68243027,116.4700012,1.429999948,9.159999847,21.12999916,508.2799988,16.25,6.480000019,502.0378723,13.51000023,131.9342957,26.87000084,2.799999952,10.42000008,436.230011,198.3178253,24.44000053,5.96999979,312.5202942,11.70576191,22.31999969
2024/12/16,35.09000015,8.869999886,4.25,5.908136845,3.859999895,76.22000122,126.6900024,232.9299927,1.159999967,26.45000076,715.5424194,11,24.29999924,168.8000031,84.62960052,2.99000001,26.14999962,23.09605789,88.33999634,23.13999939,3.710000038,416.9500122,378.980011,7.389999866,12.47999954,6.460000038,142.7428894,38.5,4.829999924,2.400000095,6.320000172,3.890000105,461.3462219,164.5824738,47.20076752,195.8927917,6.480000019,7.830560684,43.20000076,13.71956921,29.05999947,2.140000105,20.82999992,13.90999985,4.46999979,7.980000019,33.00999832,773.232605,477.5722961,63.45999908,12.93000031,24.55999947,18.79999924,124.301445,408.5,107.7663422,4.389999866,114.6500015,92.10800171,1.789999962,474.3628845,131.9638977,105.1515808,18.47999954,1.659999967,1.919999957,13.89999962,2.609999895,14.06000042,1.320000052,75.75,4.579999924,3,534.5922852,4.96999979,10.44999981,8.430000305,25.89999962,12.10000038,115.9482727,24.71138,114.6100006,4.579999924,10.15999985,21.71999931,522.1099854,16.87999916,6.570000172,499.1690979,13.77000046,126.3249512,26.97999954,2.799999952,10.68000031,463.019989,199.5314636,25.15999985,5.829999924,313.6622009,11.80555534,21.53000069
2024/12/17,32.11000061,9.090000153,4.050000191,5.85823679,3.130000114,73.83000183,125.0199966,231.1499939,1.080000043,33,728.2312012,10.69999981,24.78000069,164.0399933,85.70148468,3.400000095,24.77000046,22.76680565,90.18000031,21.21999931,3.799999952,415.1400146,371.0299988,7.230000019,12.35999966,6.690000057,141.5482635,38.00999832,4.400000095,2.150000095,4.679999828,3.769999981,452.8662109,164.5924225,46.53132248,194.6576233,5.920000076,7.427022934,41.63000107,13.60161304,29.62000084,2.170000076,20.44000053,13.72999954,4.570000172,8.239999771,34.68000031,772.8554077,476.5620728,62.77000046,13.89000034,24.60000038,19.63999939,111.8195114,386.4200134,108.1047897,4.579999924,117.5599976,91.91300201,1.799999952,472.0923157,130.3543396,105.1126556,19.10000038,1.669999957,1.909999967,13.5,2.619999886,13.90999985,1.299999952,74.38999939,4.440000057,2.910000086,532.2380981,5.309999943,9.670000076,11.13000011,26.37000084,12.14999962,115.2709045,24.37365913,115.7900009,5.599999905,13.07999992,21.70999908,511.8699951,16.65999985,6.570000172,496.8363342,13.53999996,128.0123138,25.53000069,2.700000048,10.06999969,479.8599854,197.992218,24.65999985,5.550000191,316.0552063,11.71574116,20.34000015
2024/12/18,33.97000122,8.949999809,3.829999924,5.488978386,2.680000067,69.75,121.4100037,220.5200043,1.029999971,37,712.6798096,10.30000019,23.36000061,156.0599976,83.58721924,3.130000114,23.45999908,21.92430687,88.34999847,19.39999962,3.650000095,403.3299866,358.2600098,6.289999962,11.31999969,6.460000038,137.6968079,35.31999969,4.090000153,2.160000086,4.460000038,3.569999933,431.5915527,158.7850342,43.18408203,187.6650238,5.809999943,7.340550423,37.08000183,13.49272633,26.12999916,2.019999981,19.29999924,12.13000011,4.179999828,7.940000057,33.97000122,759.0484009,469.1116943,58.54999924,13.14999962,21.61000061,17.35000038,104.876236,349.6400146,103.4262314,4.619999886,109.0999985,88.95500183,1.730000019,459.677887,128.8747559,103.1176453,18.37999916,1.289999962,1.730000019,13.38000011,2.460000038,12.97000027,1.220000029,71.51000214,4.829999924,2.640000105,513.0365601,5.079999924,8.149999619,10.68999958,22.92000008,11.68999958,112.3552704,23.78506279,110.9899979,4.550000191,15.76000023,19.11000061,494.4299927,15.23999977,6.190000057,486.5325317,12.51000023,141.8305359,23.96999931,2.650000095,9.460000038,440.1300049,192.9600067,22.34000015,5.349999905,307.5953064,11.61594868,19.34000015
2024/12/19,32.38999939,8.420000076,3.869999886,5.439078808,3.890000105,68.63999939,118.8799973,223.2899933,1.059999943,26.93000031,703.5372314,10.19999981,23,161.8399963,82.90868378,2.819999933,22.87999916,21.87588882,85.58000183,18.13999939,3.410000086,399.9299927,352.769989,5.739999771,10.90999985,6.159999847,134.8966064,35.40999985,4.360000134,2.109999895,4.28000021,3.480000019,433.6841431,163.5996857,43.21236801,187.7745819,5.349999905,7.273294449,36.93999863,13.45642948,23.79999924,2.029999971,19.05999947,11.41499996,3.960000038,7.230000019,34.02000046,751.9313965,465.9256287,58.25999832,12.77999973,20.37000084,17.71999931,108.6915512,326.4599915,86.69287109,5.369999886,108.5800018,90.20400238,1.730000019,459.1569824,130.6442413,100.6652451,20.95999908,1.360000014,1.664999962,13.5,2.900000095,12.73999977,1.169999957,74.20999908,4.809999943,2.789999962,510.7519226,4.730000019,9.085000038,7.46999979,23.21999931,11.5,113.3467789,23.96839714,111.6399994,4.929999828,12.43999958,19.01000023,493.3500061,15.02999973,5.980000019,482.988739,12.52999973,143.8827362,23.04000092,2.710000038,8.970000267,436.1700134,192.0522461,22.26000023,5.409999847,312.6593323,11.60596848,19.06999969
2024/12/20,37.81999969,9.489999771,4.019999981,5.449058533,3.420000076,70.93000031,119.2099991,224.9199982,1.070000052,30.5,699.0004883,10.30000019,22.87999916,164.0299988,80.91242981,3.109999895,24.12000084,22.22450829,85.80000305,20.48999977,3.549999952,402.7200012,351.5,5.730000019,11.14000034,6.619999886,136.5213013,34.70999908,4.389999866,2.180000067,4.360000134,3.789999962,436.8927917,167.1436768,44.5606842,190.6632843,5.380000114,7.417414665,38.33000183,13.55624294,23.68000031,2.059999943,19.52000046,11.81000042,4.03000021,7.690000057,34.08000183,762.0758057,475.0176086,57.86999893,13.56999969,19.95999908,17.51000023,111.4708481,364.2000122,89.70906067,5.510000229,112.6900024,90.90499878,1.75999999,461.5258179,134.6631622,82.71989441,21.52000046,1.470000029,1.690000057,14.09000015,3.099999905,13.25,1.169999957,80.55000305,4.760000229,2.900000095,515.2119751,5.019999981,10.75,9.369999886,24.87000084,11.56999969,114.348114,19.11489105,110.6399994,3.960000038,13.75,19.77000046,492.1799927,15.35000038,6.099999905,488.2001953,13.23999977,140.2343597,23.98999977,2.710000038,9.43999958,421.0599976,194.5880737,22.51000023,5.300000191,315.4693604,11.62592697,19.39999962
2024/12/23,36.72000122,9.380000114,4.360000134,5.498958111,3.569999933,73.19000244,124.5999985,225.0599976,1.039999962,30.93000031,714.2151489,11.69999981,23.25,161.1999969,83.72489166,3.190000057,24.20000076,22.36008263,88.45999908,20.52000046,3.539999962,405.019989,349.4700012,5.210000038,10.26000023,7.079999924,136.6359863,35.22999954,4.579999924,2.170000076,4.25,3.75,433.4649048,167.7889709,46.03274918,193.8707123,5.360000134,7.705657005,37.5,13.52902031,21.64999962,2.029999971,20.20000076,11.25,3.99000001,7.619999886,33.93000031,790.3846436,472.5600281,60.11999893,14.57999992,19.25,18.51000023,113.3237076,332.230011,89.3108902,5.599999905,111.5800018,91.14499664,1.789999962,459.225769,139.6317902,86.33037567,22.02000046,1.950000048,1.669999957,13.60000038,2.880000114,13.05000019,1.279999971,80.69000244,4.860000134,2.809999943,520.2316284,5.150000095,11.02999973,10.96000004,25.59000015,11.97000027,114.495369,19.32717514,109.3899994,4.539999962,13.07999992,19.72999954,492.5799866,15.63000011,6.119999886,494.592926,13.51000023,136.2380981,25.53000069,2.660000086,9.119999886,430.6000061,204.6031494,22.36000061,5.400000095,314.9827881,11.63590622,18.72999954
2024/12/24,39.81999969,10.80000019,4.489999771,5.568818092,4.099999905,74.05000305,126.2900009,229.0500031,1.034999967,29.12999916,712.8977661,11.5,23.48999977,160.1199951,84.09857178,3.730000019,24.32999992,22.60217857,88.05000305,23.55999947,3.549999952,404.8800049,352.1900024,5.5,10.65999985,6.800000191,137.4674377,35.79000092,4.480000019,2.230000019,4.269999981,3.910000086,435.2884521,170.2409668,46.65956497,195.3449554,5.300000191,7.792128563,39.58000183,13.52902031,24.28000069,2.039999962,20.39999962,11.81000042,4.21999979,8.260000229,32.79999924,789.7791138,474.1530762,60.88999939,16.64999962,20.14999962,18.94000053,115.5053177,358.1799927,88.87289429,5.355999947,112.5800018,93.21199799,1.830000043,463.0493469,140.1816559,85.02632141,23.61000061,2.019999981,1.659999967,13.39999962,2.920000076,13.13000011,1.399999976,82.37999725,5.760000229,2.75999999,527.2858276,5.369999886,11.89000034,11.35000038,26.60000038,12,114.6917038,20.72629547,111.4700012,4.489999771,14.76000023,21.01000023,500.1600037,16.02000046,6.210000038,501.0452271,14.32999992,130.8504181,24.54999924,2.660000086,9.260000229,462.2799988,203.5868225,22.79999924,5.349999905,318.3886108,11.63590622,18.73999977
2024/12/26,40.93999863,11.32999992,4.78000021,5.668617725,3.549999952,75.08000183,125.0599976,227.0500031,1.080000043,43.83000183,709.0841675,11.30000019,24.68000031,161.5,84.6492691,4.449999809,24.32999992,22.38913536,88.25,24.45999908,3.829999924,408.0299988,351.7799988,5.260000229,10.35999966,6.840000153,137.6012421,37.02999878,4.860000134,2.420000076,4.340000153,4.019999981,437.3013611,170.8961487,46.45062256,194.8369446,5.429999828,7.801736832,40.38000107,13.58346367,23.88999939,2.160000086,20.44000053,11.34000015,4.139999866,9.159999847,32.77999878,788.260498,475.9501343,59.65999985,19.07500076,19.29999924,19.46999931,115.266243,341.0499878,89.41043091,5.539999962,112.6100006,92.41400146,1.860000014,464.1698914,139.8917389,85.29880524,24.04000092,2.50999999,1.710000038,14.18999958,3.400000095,13.18000031,1.399999976,82.13999939,7.590000153,2.940000057,526.9276123,6.139999866,13.40999985,15.43999958,28.44000053,12,114.8978577,21.0350647,109.6500015,4.690000057,16.05999947,21.81999969,495.8200073,16.60000038,6.5,501.0749817,14.93999958,131.2252197,24.81999969,2.660000086,9.529999733,454.1300049,200.3602905,24.17000008,5.329999924,318.6467896,11.68580341,18.96999931
2024/12/27,37.74000168,11.18000031,4.769999981,5.528898239,3.289999962,73.51000214,125.1900024,223.75,1.029999971,42.68999863,706.8356934,11.10000038,22.92000008,157.6600037,83.64621735,4.210000038,22.89999962,22.33102989,86.59999847,23.64999962,4.079999924,406.1700134,348.6499939,4.860000134,9.779999733,6.570000172,137.6203461,36.08000183,4.739999771,2.450000048,4.199999809,3.970000029,430.5054016,169.1163025,45.02605057,192.0079956,5.380000114,7.648008347,39.02000046,13.43828392,22.31999969,2.109999895,20.29999924,10.71000004,4.010000229,8.930000305,32.49000168,777.3716431,474.9690552,58.95999908,18.38999939,18.44000053,20.03000069,113.1842499,330,88.22585297,6.300000191,110.6100006,90.75499725,1.889999986,463.3049316,136.9725342,85.02632141,22.78000069,2.589999914,1.669999957,13.80000019,3.380000114,12.88000011,1.330000043,79.08000183,6.960000038,2.900000095,519.9231567,5.949999809,12.26000023,17.07999992,27.21999931,11.80000019,114.5739059,20.54296303,108.7200012,5.019999981,14.90999985,19.51000023,490.9100037,15.97999954,6.380000114,498.1168823,14.51000023,136.5660553,24.07999992,3.680000067,9.449999809,431.6600037,198.9493256,22.84000015,5.199999809,316.4126282,11.51615429,17.67000008
2024/12/30,36.24000168,10.06000042,4.75,5.379199028,3.430000067,71.70999908,122.4400024,221.3000031,1.100000024,43.31999969,689.56073,13,21.80999947,155.1799927,82.73168182,4.809999943,22.51000023,22.21482468,84.05000305,22.29000092,3.859999895,402.230011,343.1799927,4.659999847,9.510000229,6.820000172,136.7315674,34.11999893,4.449999809,2.539999962,4.099999905,3.960000038,427.7750549,167.1475067,44.32325745,190.4939423,5.139999866,7.801736832,38.27999878,13.42013645,21.51000023,2.309999943,19.81999969,9.93999958,3.920000076,8.390000343,32.77000046,768.1107788,469.5293884,56.72000122,18.94000053,17.29000092,20.06999969,111.231781,302.9599915,85.03132629,6.199999809,109.0299988,90.04299927,1.779999971,458.557373,137.4523926,83.43031311,23.64999962,2.789999962,1.610000014,13.57999992,3.529999971,12.73999977,1.279999971,77.18000031,6.360000134,2.779999971,513.0081787,5.489999771,14.09000015,17,26.31999969,11.43000031,113.1111679,20.07980537,107.4800034,5.110000134,14.36999989,18.20999908,486.7399902,15.63000011,5.980000019,494.364624,14.31999969,142.1411285,24.36000061,2.660000086,9.31000042,417.4100037,197.7257996,22.51000023,5.110000134,313.0862732,11.52613449,18.05999947
2024/12/31,36.86000061,9.75,4.75,5.478998184,3.25999999,72.73999786,120.7900009,219.3899994,1.00999999,38.84000015,686.5198364,13.39999962,21.10000038,153.8899994,83.38071442,4.449999809,22.20999908,22.06956673,84.30999756,21.67000008,3.75999999,404.0599976,342.769989,4.639999866,9.210000038,6.789999962,138.4231262,34.09999847,4.010000229,2.480000019,4.050000191,3.950000048,422.5635376,165.8449402,43.43052673,188.5615082,4.860000134,7.724872589,37.25999832,13.63790512,20.48999977,2.210000038,20.04999924,9.819999695,3.819999933,8.130000114,32.54000092,766.2844238,472.0257874,56.65000153,18.15999985,16.77000046,19.92000008,110.0263977,289.6199951,83.88507843,6.260000229,107.6800003,89.13200378,1.789999962,461.2800903,134.2532806,83.71253204,21.22999954,2.559999943,1.600000024,13.43999958,3.349999905,12.71000004,1.279999971,75.62999725,5.949999809,2.920000076,508.6503601,5.190000057,12.85000038,15.26000023,25.46999931,11.82999992,113.6020279,20.58155823,106.0999985,4.900000095,13.80000019,17.93000031,485.3599854,15.39999962,5.880000114,494.3745422,14.06999969,145.8890839,23.70999908,2.670000076,9.090000153,403.8399963,194.8643494,22.46999931,5.130000114,313.8111572,11.45627785,17.98999977
2025/1/2,35.59999847,9.569999695,5.010000229,5.938076496,3.430000067,74.09999847,120.6299973,220.2200012,0.657000005,38.02000046,693.7902832,17.39999962,21.63999939,156.4499969,83.53804779,4.110000134,23.37000084,22.37944984,82.69999695,22.87000084,3.849999905,410.9599915,349.3500061,4.829999924,9.449999809,6.550000191,140.2102966,34.02000046,4.110000134,2.549999952,4.190000057,3.970000029,426.987854,167.6347504,43.43052673,188.6909943,5.019999981,7.186821938,39.43999863,13.71049595,21.88999939,2.279999971,20.21999931,10.46000004,3.900000095,8.090000153,34.72999954,772.3094482,468.4414673,55.95000076,19.31999969,17.20999908,20.02000046,113.1244888,300.0100098,87.04473114,6.440000057,112.5400009,88.67299652,1.74000001,460.0219116,138.2721863,85.17229462,21.85000038,2.630000114,1.590000033,13.55000019,3.599999905,12.93000031,1.350000024,75.19000244,6.170000076,2.99000001,507.6553955,5.539999962,11.93000031,20,24.95999908,12.07999992,113.8867188,20.39822578,104.8700027,3.049999952,13.47000027,17.70999908,482.75,14.13000011,6.059999943,491.8631287,14.48999977,146.8260651,24.70999908,2.660000086,9.520000458,379.2799988,198.8999786,24.51000023,5.679999828,312.1827087,11.53611374,18.73999977
2025/1/3,37.90000153,11.51000023,5.21999979,5.778397083,3.660000086,77.54000092,125.3700027,224.1900024,0.686999977,39.65999985,707.5983276,16,23.96999931,161.0099945,84.11824799,4.53000021,24.31999969,22.46660614,83.93000031,26.10000038,4.010000229,420.1400146,358.3500061,5.570000172,10.80000019,6.78000021,141.2998047,34.61999893,4.449999809,2.630000114,4.320000172,3.970000029,446.9671021,170.985672,44.45622635,191.0417938,5.460000038,7.282902241,41.34999847,13.77401447,24.15999985,2.180000067,20.55999947,11.34000015,3.950000048,9.770000458,35.77999878,776.1904907,468.0237732,56.27999878,21.88999939,19.63999939,21.70000076,117.7267532,339.6600037,89.57642365,6.670000076,114.7300034,88.10500336,1.769999981,459.835144,144.4304962,85.29880524,27.25,2.799999952,1.649999976,14.35000038,3.779999971,13.27999973,1.330000043,79.88999939,6.75,3.349999905,515.9633179,6,13.19999981,19.02000046,28.73999977,11.68999958,113.7492752,20.27278709,106.3199997,3.299999952,14.48999977,20.85000038,493.7099915,14.84000015,6.53000021,495.9032593,15.55000019,139.7986603,25.63999939,2.680000067,9.520000458,410.4400024,205.8365173,24.09000015,5.739999771,312.6891174,11.49619675,18.61000061
2025/1/6,33.93000031,11.44999981,5.090000153,5.768417358,3.910000086,78.18000031,129.5500031,227.6100006,0.785000026,39,761.2358398,16.60000038,24.13999939,163.7299957,84.09857178,4.300000191,25.47999954,23.03795624,83.37999725,23.28000069,3.910000086,415.1099854,349.5499878,5.849999905,11.43000031,6.610000134,140.7359161,36.16999817,4.309999943,2.680000067,4.340000153,3.660000086,454.4207153,171.4728851,46.830513,196.1019897,5.739999771,7.888209343,42.70999908,13.73771763,26.67000008,2.190000057,19.87000084,11.77000046,4.150000095,9.829999924,34.72000122,759.4354858,452.6567383,57.27000046,21.76000023,20.54999924,21.85000038,118.5535736,379.0899963,98.93575287,6.474999905,113.9899979,88.17900085,1.789999962,447.371582,149.3891296,82.7490921,30,2.690000057,1.720000029,14.72000027,3.519999981,13.81000042,1.289999962,75.91999817,6.159999847,3.269999981,521.8931274,6.579999924,14.18999958,19.51000023,28.79999924,11.51000023,112.011673,20.32103348,108.4599991,3.150000095,15.68999958,23.65999985,501.0599976,15.28999996,6.429999828,490.5627441,15.18999958,134.973175,26.70000076,2.674999952,9.930000305,411.0499878,217.0849609,24.94000053,5.829999924,310.8323059,11.4363203,18.97999954
2025/1/7,32.97999954,11.14000034,4.989999771,5.91811657,3.779999971,74.31999969,127.3300018,222.1100006,0.75,35.70000076,750.4093018,15.39999962,23,163.0399933,83.0758667,3.960000038,25.05999947,22.86364365,82.61000061,19.70499992,3.75999999,413.9500122,347.6300049,5.389999866,10.71000004,6.699999809,142.9626923,35.22000122,4.230000019,2.619999886,4.460000038,3.50999999,451.1622314,171.3336639,46.14671707,194.7273712,5.460000038,7.830560684,40.56000137,13.54716969,24.85000038,2.150000095,20.01000023,11.38000011,4.019999981,10.27000046,33.56000137,767.5648193,450.6751709,55.5,19.87000084,19.06999969,19.54999924,115.7842484,341.4299927,101.5771027,6.139999866,113.6699982,87.91899872,1.789999962,444.6685181,140.1016693,81.10441589,29.5,2.650000095,1.610000014,14.39000034,3.609999895,13.19999981,1.409999967,69.98999786,6,3.279999971,512.5803833,6.289999962,13.06000042,18.38999939,27.95000076,11.52000046,112.6988602,20.04120827,106.4199982,3.109999895,15.15999985,21.71999931,487.6199951,14.90999985,6.239999771,487.7435913,13.85000038,142.2816925,25.59000015,2.670000076,9.989999771,394.3599854,208.6091614,23.07999992,5.449999809,309.4719238,11.27665043,18.18000031
2025/1/8,32.36999893,10.47999954,4.53000021,5.868216991,3.539999962,76.19999695,121.8399963,222.1300049,0.721000016,24.61000061,736.9379883,14,22.51000023,163.4100037,82.29899597,3.319999933,24.37999916,21.91462326,81.33999634,18.57999992,3.599999905,415.9100037,349.3200073,5.050000191,10.09000015,6.699999809,143.6412354,34.54000092,3.289999962,2.5,4.130000114,3.25,448.6810303,171.9103851,45.36795044,193.1933746,4.25,7.561535835,40.81000137,13.55624294,23.5,2.069999933,19.87999916,10.51000023,3.869999886,9.489999771,32.77000046,781.3916626,455.4251099,55.81999969,18.79000092,18.34000015,16.95000076,117.7765808,331.7000122,99.08527374,6,115.6999969,87.5,1.75,454.3209229,140.0716858,83.34272766,26.12000084,2.539999962,1.529999971,15.28999996,3.25,13.43000031,1.350000024,68.23000336,5.510000229,3.150000095,512.6699219,5.71999979,11.82999992,10.03999996,27.36000061,11.02000046,113.7983627,19.19208527,109.3499985,2.720000029,12.38000011,19.68000031,502,14.55000019,5.900000095,492.220459,13.56000042,142.1879883,26.45000076,2.674999952,9.779999733,394.9400024,204.366333,22.95000076,5.400000095,310.3953552,11.34650612,18.47999954
2025/1/10,31.60000038,8.970000267,4.489999771,5.838276863,3.450000048,75.66999817,116.0400009,218.9400024,0.667999983,21.92000008,732.0150757,13.5,22.37000084,165.0299988,79.19151306,3.24000001,23.57999992,21.83715248,77.43000031,18.5,3.599999905,431.2399902,334.8900146,4.980000019,10.09000015,7.769999981,146.355423,35.31000137,3.529999971,2.460000038,4.059999943,3.089999914,438.4971313,170.7171783,44.43722916,191.2908173,4.179999828,7.378982544,40.08000183,13.34754562,23.39999962,2.099999905,19.14999962,11,3.829999924,8.739999771,33.61999893,793.9779053,454.6480103,55.34999847,17.87000084,17.86000061,15.64999962,113.9393845,327.9100037,99.0154953,5.980000019,112.6200027,83.76899719,1.710000038,450.8609924,135.8728485,83.9460907,25.23999977,2.24000001,1.470000029,14.18000031,3.160000086,12.97000027,1.309999943,67.26000214,5.039999962,2.940000057,504.6307068,5.610000134,10.02999973,8.930000305,26.90999985,10.63000011,113.0031891,18.30436516,108.2900009,2.660000086,11.92000008,20.12999916,492.5400085,14.14999962,5.809999943,479.1769104,13.11999989,149.1216888,25.59000015,2.660000086,9.869999886,394.7399902,205.5997009,20.89999962,5.28000021,305.539856,11.10700226,17.32999992
2025/1/13,28.98999977,8.229999542,4.139999866,5.538877964,3.25,74.52999878,117.3199997,218.4600067,0.713999987,16.77000046,720.5248413,13.39999962,21.06999969,162.1100006,79.20134735,2.980000019,23.03000069,21.41106415,78.16000366,17.11000061,3.630000114,446.0599976,337.8399963,4.809999943,10.18999958,8.25,148.4675293,42.90999985,3.380000114,2.380000114,3.920000076,3.089999914,437.6102295,170.5978851,43.95287323,190.2648315,3.160000086,7.186821938,39.59000015,12.89043808,22.93000031,2.029999971,19.20000076,10.46000004,3.710000038,7.960000038,32.5,791.5756836,469.3253784,55.63999939,16.90999985,17.19000053,15.67000008,114.7666245,328.3999939,94.7494812,5.730000019,110.7099991,84.02899933,1.730000019,464.3173218,133.193573,82.35009003,22.87999916,1.879999995,1.379999995,14.17000008,3.099999905,12.82999992,1.230000019,64.98000336,4.590000153,2.769999981,503.0089417,5.389999866,9.329999924,6.050000191,23.90999985,10.73999977,115.5850449,18.80612183,106.8700027,2.359999895,11.31000042,18.79999924,487.4299927,14.06999969,5.46999979,479.0478516,13.05000019,150.6208649,24.46999931,2.660000086,9.699999809,403.3099976,198.6828918,21.70000076,5.239999771,304.7554626,11.23673344,17.17000008
2025/1/14,27.79000092,8.220000267,4.179999828,5.828297138,3.349999905,73.90000153,116.0899963,217.7599945,0.726999998,18.04999924,729.3208008,13,20.47999954,164.6600037,80.32240295,3.180000067,22.29999924,20.82034492,79.55999756,19.04000092,3.630000114,441.2200012,346.2900085,4.949999809,10.35000038,8.279999733,149.9488373,39.34999847,3.539999962,2.50999999,3.74000001,3.140000105,464.7839661,175.8578949,43.34505081,188.920105,3.170000076,6.917796135,41.75999832,13.10984898,23.86000061,2.109999895,19.20000076,10.97000027,3.650000095,7.860000134,31.63999939,739.3949585,470.5881653,55.40000153,16.80999947,17.36000061,16.12999916,114.816452,342.1700134,97.0419693,5.920000076,112,82.83999634,1.720000029,467.3840942,131.7239532,79.00236511,22.80999947,1.99000001,1.370000005,14.93000031,3.089999914,13.27999973,1.269999981,65.91000366,4.800000191,2.700000048,502.5313416,5.25,9.369999886,8.949999809,24.15999985,10.93999958,117.2833786,19.19208527,110.4400024,2.339999914,11.32999992,19.22999954,490.3599854,14.5,5.320000172,480.914093,13.06000042,151.1362305,25.12999916,2.660000086,9.359999657,396.3599854,198.771698,21.95999908,5.150000095,306.9101257,11.13694,17.20000076
2025/1/15,31.18000031,8.789999962,4.440000057,5.628697872,3.769999981,76.16000366,119.9599991,223.3500061,0.725000024,20.59000015,719.425354,13.39999962,21.54000092,167.5299988,81.06977081,3.390000105,22.64999962,20.27804756,81.5,20.84000015,3.970000029,446.7799988,348,5.239999771,11.19999981,7.849999905,151.3154907,40.83000183,3.519999981,2.470000029,3.890000105,3.109999895,492.157074,179.2684631,46.03274918,194.7871399,3.599999905,7.93625021,45.56000137,13.45725155,26.26000023,2.059999943,19.71999931,11.55000019,3.779999971,8.100000381,31.53000069,741.2114258,470.1121826,57.27999878,19.18000031,18.14999962,16.72999954,115.6137924,360.6199951,102.8529205,6,114.4800034,84.8259964,1.779999971,464.2387085,136.2027588,80.69568634,24.17000008,2.210000038,1.50999999,15.38000011,3.289999962,13.36999989,1.299999952,68.13999939,5.03000021,2.859999895,514.0927124,5.309999943,10.90999985,10.93999958,24.87000084,11.06999969,116.9103317,19.99296188,110.8199997,2.279999971,11.81000042,20.81999969,507.1900024,15.51000023,5.28000021,492.8756104,13.81999969,140.9230347,26.77000046,2.660000086,9.350000381,428.2200012,204.0505829,22.04000092,5.170000076,314.0494385,11.29660892,17.88999939
2025/1/16,30.87999916,9.090000153,4.389999866,5.548858166,3.467000008,78.18000031,118.4400024,220.6600037,0.709999979,28.28000069,743.1784058,13.89999962,21,165.3899994,81.05993652,4.150000095,23.55999947,20.26836395,80.73000336,21.54000092,4.179999828,454.2799988,346.6799927,5.199999809,11.18000031,7.579999924,152.3189697,41,3.420000076,2.49000001,3.589999914,3.069999933,503.3673706,178.7215576,44.75062943,192.1574402,3.74000001,8.426260948,46.08000183,13.521245,26.59000015,2.140000105,19.67000008,11.44999981,3.74000001,8.369999886,31.43000031,751.9909668,472.9194336,56.38000107,19.05999947,18.29999924,16.51000023,117.1885376,367,102.2648468,5.929999828,114.8199997,84.23699951,1.789999962,472.9769592,133.5334778,80.84165955,24.22999954,2.200000048,1.539999962,14.94999981,3.609999895,13.35000038,1.299999952,69.23999786,4.960000038,2.869999886,510.4910583,5.260000229,10.10499954,11.23999977,24.63999939,10.89000034,118.2552643,19.47190857,111.6299973,2.410000086,11.5,20.28000069,515.8099976,16.29999924,5.28000021,501.45224,16.63999939,143.7808533,31.81999969,2.650000095,9.159999847,413.8200073,211.9343414,21.75,5.070000172,315.0125732,11.26667118,18.80999947
