Date,Close
2024/4/12,88.14103699
2024/4/15,85.95714569
2024/4/16,87.37042999
2024/4/17,83.99214172
2024/4/18,84.62782288
2024/4/19,76.16114807
2024/4/22,79.47745514
2024/4/23,82.38097382
2024/4/24,79.6363678
2024/4/25,82.58986664
2024/4/26,87.6902771
2024/4/29,87.71224213
2024/4/30,86.3579483
2024/5/1,82.9986496
2024/5/2,85.77323914
2024/5/3,88.74372101
2024/5/6,92.09301758
2024/5/7,90.50782013
2024/5/8,90.3658905
2024/5/9,88.70175934
2024/5/10,89.83216858
2024/5/13,90.35292053
2024/5/14,91.30942535
2024/5/15,94.58174133
2024/5/16,94.3108902
2024/5/17,92.43184662
2024/5/20,94.73168182
2024/5/21,95.3373642
2024/5/22,94.90157318
2024/5/23,103.7460861
2024/5/24,106.4147034
2024/5/28,113.8429108
2024/5/29,114.7664337
2024/5/30,110.4436493
2024/5/31,109.5771027
2024/6/3,114.9413528
2024/6/4,116.3776321
2024/6/5,122.3775711
2024/6/6,120.9363022
2024/6/7,120.826355
2024/6/10,121.7278976
2024/6/11,120.8582764
2024/6/12,125.1464386
2024/6/13,129.5545502
2024/6/14,131.8235779
2024/6/17,130.9239655
2024/6/18,135.5219879
2024/6/20,130.7240448
2024/6/21,126.5158539
2024/6/24,118.0594635
2024/6/25,126.0360489
2024/6/26,126.3459244
2024/6/27,123.9369507
2024/6/28,123.4871445
2024/7/1,124.2468185
2024/7/2,122.6175156
2024/7/3,128.2251129
2024/7/5,125.7761765
2024/7/8,128.1451416
2024/7/9,131.3238068
2024/7/10,134.8522797
2024/7/11,127.3454971
2024/7/12,129.1847076
2024/7/15,128.3850403
2024/7/16,126.3059387
2024/7/17,117.9395065
2024/7/18,121.0381927
2024/7/19,117.8795471
2024/7/22,123.4871445
2024/7/23,122.5375595
2024/7/24,114.2011261
2024/7/25,112.2319565
2024/7/26,113.0116196
2024/7/29,111.5422516
2024/7/30,103.6856155
2024/7/31,116.9699249
2024/8/1,109.1632767
2024/8/2,107.2240982
2024/8/5,100.4070206
2024/8/6,104.2053986
2024/8/7,98.86768341
2024/8/8,104.925087
2024/8/9,104.7051926
2024/8/12,108.9733505
2024/8/13,116.0903091
2024/8/14,118.0294876
2024/8/15,122.8074341
2024/8/16,124.5267105
2024/8/19,129.944397
2024/8/20,127.1955643
2024/8/21,128.4450226
2024/8/22,123.6870575
2024/8/23,129.3146362
2024/8/26,126.4058838
2024/8/27,128.2451172
2024/8/28,125.5562668
2024/8/29,117.5396881
2024/8/30,119.3189316
2024/9/3,107.9537888
2024/9/4,106.1645584
2024/9/5,107.1641388
2024/9/6,102.7860031
2024/9/9,106.4244461
2024/9/10,108.0537415
2024/9/11,116.8599777
2024/9/12,119.0992203
2024/9/13,119.059227
2024/9/16,116.7400208
2024/9/17,115.5504303
2024/9/18,113.331192
2024/9/19,117.8296432
2024/9/20,115.9602966
2024/9/23,116.2202072
2024/9/24,120.8286209
2024/9/25,123.46772
2024/9/26,123.9975357
2024/9/27,121.3584442
2024/9/30,121.3984299
2024/10/1,116.959938
2024/10/2,118.8093262
2024/10/3,122.8079453
2024/10/4,124.8772354
2024/10/7,127.6762848
2024/10/8,132.8444977
2024/10/9,132.604599
2024/10/10,134.763855
2024/10/11,134.7538605
2024/10/14,138.0227509
2024/10/15,131.5549622
2024/10/16,135.6735535
2024/10/17,136.8831177
2024/10/18,137.9527588
2024/10/21,143.6608124
2024/10/22,143.5408478
2024/10/23,139.5122223
2024/10/24,140.3619385
2024/10/25,141.4915466
2024/10/28,140.4718933
2024/10/29,141.2016449
2024/10/30,139.2922974
2024/10/31,132.7145538
2024/11/1,135.353653
2024/11/4,136.0034332
2024/11/5,139.8621063
2024/11/6,145.5601654
2024/11/7,148.8290558
2024/11/8,147.5794373
2024/11/11,145.2102661
2024/11/12,148.239212
2024/11/13,146.2199402
2024/11/14,146.7097626
2024/11/15,141.9313812
2024/11/18,140.102005
2024/11/19,146.959671
2024/11/20,145.8400574
2024/11/21,146.6197968
2024/11/22,141.9013977
2024/11/25,135.9734344
2024/11/26,136.8731384
2024/11/27,135.2936554
2024/11/29,138.2026825
2024/12/2,138.58255
2024/12/3,140.2119904
2024/12/4,145.090332
2024/12/5,145.02034
2024/12/6,142.401062
2024/12/9,138.7720337
2024/12/10,135.0330658
2024/12/11,139.2718964
2024/12/12,137.3024292
2024/12/13,134.2132874
2024/12/16,131.9638824
2024/12/17,130.3543396
2024/12/18,128.8747559
2024/12/19,130.6442413
2024/12/20,134.6631622
2024/12/23,139.6318054
2024/12/24,140.1816559
2024/12/26,139.8917389
2024/12/27,136.9725342
2024/12/30,137.4523926
2024/12/31,134.2532806
2025/1/2,138.272171
2025/1/3,144.4304962
2025/1/6,149.3891296
2025/1/7,140.1016693
2025/1/8,140.071701
2025/1/10,135.8728485
2025/1/13,133.193573
2025/1/14,131.7239685
2025/1/15,136.2027588
2025/1/16,133.5334778
2025/1/17,137.672348
2025/1/21,140.7914886
2025/1/22,147.0298004
2025/1/23,147.1797485
2025/1/24,142.5809937
2025/1/27,118.387619
2025/1/28,128.9547272
2025/1/29,123.6661682
2025/1/30,124.615921
2025/1/31,120.0371704
2025/2/3,116.6281052
2025/2/4,118.6175537
2025/2/5,124.7958603
2025/2/6,128.6448059
2025/2/7,129.8044739
2025/2/10,133.5334778
2025/2/11,132.7637024
2025/2/12,131.1041412
2025/2/13,135.2529907
2025/2/14,138.812027
2025/2/18,139.3618774
2025/2/19,139.1919403
2025/2/20,140.071701
2025/2/21,134.3932343
2025/2/24,130.2443848
2025/2/25,126.5953751
2025/2/26,131.2441101
2025/2/27,120.1171494
2025/2/28,124.8858414
2025/3/3,114.0288086
2025/3/4,115.9582901
2025/3/5,117.2679291
2025/3/6,110.5397644
2025/3/7,112.6591949
2025/3/10,106.9507523
2025/3/11,108.7302551
2025/3/12,115.7190018
2025/3/13,115.5590286
2025/3/14,121.6479187
2025/3/17,119.5083084
2025/3/18,115.4090576
2025/3/19,117.4986725
2025/3/20,118.5084839
2025/3/21,117.6786346
2025/3/24,121.38797
2025/3/25,120.6680984
2025/3/26,113.739357
2025/3/27,111.4097748
2025/3/28,109.6500931
2025/3/31,108.3603287
2025/4/1,110.1300125
2025/4/2,110.3999557
2025/4/3,101.7815323
2025/4/4,94.29288483
2025/4/7,97.62227631
2025/4/8,96.28252411
2025/4/9,114.3092575
2025/4/10,107.5504761
2025/4/11,110.9098663
2025/4/14,110.6899033
2025/4/15,112.1796341
2025/4/16,104.4710388
2025/4/17,101.4715729
2025/4/21,96.89241791
2025/4/22,98.87204742
2025/4/23,102.6913605
2025/4/24,106.410675
2025/4/25,110.9898605
2025/4/28,108.7102661
2025/4/29,109.0002136
2025/4/30,108.9002304
2025/5/1,111.5897446
2025/5/2,114.4792252
2025/5/5,113.7993469
2025/5/6,113.5194016
2025/5/7,117.0387573
2025/5/8,117.3487091
2025/5/9,116.62883
2025/5/12,122.977684
2025/5/13,129.9064178
2025/5/14,135.3154297
2025/5/15,134.8055267
2025/5/16,135.3754272
2025/5/19,135.5453949
2025/5/20,134.3556213
2025/5/21,131.7760773
2025/5/22,132.8058929
2025/5/23,131.2661743
2025/5/27,135.4754028
2025/5/28,134.7855377
2025/5/29,139.1647491
2025/5/30,135.105484
2025/6/2,137.355072
2025/6/3,141.1943665
2025/6/4,141.8942413
2025/6/5,139.9645996
2025/6/6,141.6942749
2025/6/9,142.604126
2025/6/10,143.9338837
2025/6/11,142.8139954
2025/6/12,144.9837494
2025/6/13,141.9540863
2025/6/16,144.6737823
2025/6/17,144.1038361
2025/6/18,145.4636841
2025/6/20,143.8338776
2025/6/23,144.1538391
2025/6/24,147.8834076
2025/6/25,154.2927094
2025/6/26,155.0026245
2025/6/27,157.7323151
2025/6/30,157.9723053
2025/7/1,153.2828369
2025/7/2,157.2323761
2025/7/3,159.3221436
2025/7/7,158.2222748
2025/7/8,159.9820709
2025/7/9,162.8617554
2025/7/10,164.0816193
2025/7/11,164.9015198
2025/7/14,164.0516205
2025/7/15,170.6808624
2025/7/16,171.3507996
2025/7/17,172.9806213
2025/7/18,172.390686
2025/7/21,171.3608093
2025/7/22,167.0112915
2025/7/23,170.7608643
2025/7/24,173.7205353
2025/7/25,173.4805603
2025/7/28,176.7301941
2025/7/29,175.4903259
2025/7/30,179.2499237
2025/7/31,177.8500671
2025/8/1,173.700531
2025/8/4,179.9798279
2025/8/5,178.2400208
2025/8/6,179.3998871
2025/8/7,180.7497559
2025/8/8,182.6795197
2025/8/11,182.0395966
2025/8/12,183.1394806
2025/8/13,181.5696564
2025/8/14,181.9996033
2025/8/15,180.4297791
2025/8/18,181.9895935
2025/8/19,175.6203156
2025/8/20,175.3803406
2025/8/21,174.9603882
2025/8/22,177.9700623
2025/8/25,179.789856
2025/8/26,181.7496338
2025/8/27,181.5796509
2025/8/28,180.1498108
2025/8/29,174.1604767
2025/9/2,170.7608643
2025/9/3,170.6008911
2025/9/4,171.6407776
2025/9/5,167.001297
2025/9/8,168.2911377
2025/9/9,170.74086
2025/9/10,177.3101349
2025/9/11,177.160141
2025/9/12,177.8101044
2025/9/15,177.740097
2025/9/16,174.8702698
2025/9/17,170.2805176
2025/9/18,176.2301941
2025/9/19,176.6601563
2025/9/22,183.5997772
2025/9/23,178.4200592
2025/9/24,176.960144
2025/9/25,177.6801147
2025/9/26,178.1800842
2025/9/29,181.8398895
2025/9/30,186.5696106
2025/10/1,187.2295837
2025/10/2,188.8794861
2025/10/3,187.6095428
2025/10/6,185.5296631
2025/10/7,185.0296936
2025/10/8,189.099472
2025/10/9,192.5592804
2025/10/10,183.1498108
2025/10/13,188.3095245
2025/10/14,180.0199738
2025/10/15,179.8199921
2025/10/16,181.799881
2025/10/17,183.2098083
2025/10/20,182.629837
2025/10/21,181.1499176
2025/10/22,180.2699585
2025/10/23,182.1498566
2025/10/24,186.2496185
2025/10/27,191.4793396
2025/10/28,201.0188141
2025/10/29,207.0284729
2025/10/30,202.8787079
2025/10/31,202.4787292
2025/11/3,206.8684845
2025/11/4,198.6789398
2025/11/5,195.1991425
2025/11/6,188.0695343
2025/11/7,188.1395264
2025/11/10,199.0389252
2025/11/11,193.1492462
2025/11/12,193.7892151
2025/11/13,186.8495941
2025/11/14,190.1594086
2025/11/17,186.5896149
2025/11/18,181.3498993
2025/11/19,186.509613
2025/11/20,180.6299438
2025/11/21,178.8700409
2025/11/24,182.5398407
2025/11/25,177.8101044
2025/11/26,180.2499542
2025/11/28,176.9901428
2025/12/1,179.9099884
2025/12/2,181.4499054
2025/12/3,179.5800018
2025/12/4,183.3800049
2025/12/5,182.4100037
2025/12/8,185.5500031
2025/12/9,184.9700012
2025/12/10,183.7799988
2025/12/11,180.9299927
2025/12/12,175.0200043
2025/12/15,176.2899933
2025/12/16,177.7200012
2025/12/17,170.9400024
2025/12/18,174.1399994
2025/12/19,180.9900055
2025/12/22,183.6900024
2025/12/23,189.2100067
2025/12/24,188.6100006
2025/12/26,190.5299988
2025/12/29,188.2200012
2025/12/30,187.5399933
